"epi_week","state","loc","cases","incidence_per_100000","epi_week_date_dmy"
193632,"FL","FLORIDA",0,0,1936-08-11
193632,"AL","ALABAMA",26,0.95,1936-08-11
193632,"VT","VERMONT",1,0.28,1936-08-11
193632,"KS","KANSAS",0,0,1936-08-11
193632,"NC","NORTH CAROLINA",2,0.06,1936-08-11
193632,"CT","CONNECTICUT",1,0.06,1936-08-11
193632,"RI","RHODE ISLAND",0,0,1936-08-11
193632,"TN","TENNESSEE",26,0.93,1936-08-11
193632,"OR","OREGON",1,0.1,1936-08-11
193632,"OK","OKLAHOMA",0,0,1936-08-11
193632,"CA","CALIFORNIA",9,0.14,1936-08-11
193632,"DE","DELAWARE",0,0,1936-08-11
193633,"WA","WASHINGTON",3,0.18,1936-08-18
193633,"RI","RHODE ISLAND",0,0,1936-08-18
193633,"MN","MINNESOTA",0,0,1936-08-18
193633,"IA","IOWA",2,0.08,1936-08-18
193633,"LA","LOUISIANA",0,0,1936-08-18
193633,"ID","IDAHO",2,0.4,1936-08-18
193633,"AL","ALABAMA",22,0.8,1936-08-18
193633,"SD","SOUTH DAKOTA",1,0.15,1936-08-18
193633,"MI","MICHIGAN",4,0.08,1936-08-18
193633,"MO","MISSOURI",0,0,1936-08-18
193633,"NJ","NEW JERSEY",0,0,1936-08-18
193633,"TN","TENNESSEE",20,0.72,1936-08-18
193633,"GA","GEORGIA",2,0.07,1936-08-18
193633,"SC","SOUTH CAROLINA",0,0,1936-08-18
193633,"AR","ARKANSAS",0,0,1936-08-18
193633,"NH","NEW HAMPSHIRE",0,0,1936-08-18
193633,"KY","KENTUCKY",6,0.22,1936-08-18
193633,"TX","TEXAS",2,0.03,1936-08-18
193633,"IL","ILLINOIS",9,0.11,1936-08-18
193633,"NE","NEBRASKA",0,0,1936-08-18
193633,"WY","WYOMING",0,0,1936-08-18
193633,"NY","NEW YORK",7,0.05,1936-08-18
193633,"VA","VIRGINIA",6,0.24,1936-08-18
193633,"ME","MAINE",6,0.71,1936-08-18
193633,"IN","INDIANA",1,0.03,1936-08-18
193633,"AZ","ARIZONA",0,0,1936-08-18
193633,"WV","WEST VIRGINIA",2,0.11,1936-08-18
193633,"ND","NORTH DAKOTA",0,0,1936-08-18
193633,"MS","MISSISSIPPI",11,0.53,1936-08-18
193633,"WI","WISCONSIN",0,0,1936-08-18
193633,"MD","MARYLAND",0,0,1936-08-18
193633,"OH","OHIO",11,0.16,1936-08-18
193633,"DC","DISTRICT OF COLUMBIA",0,0,1936-08-18
193633,"PA","PENNSYLVANIA",5,0.05,1936-08-18
193633,"NM","NEW MEXICO",0,0,1936-08-18
193633,"FL","FLORIDA",3,0.18,1936-08-18
193633,"DE","DELAWARE",0,0,1936-08-18
193633,"CO","COLORADO",2,0.18,1936-08-18
193633,"NC","NORTH CAROLINA",7,0.21,1936-08-18
193633,"CA","CALIFORNIA",8,0.13,1936-08-18
193633,"UT","UTAH",0,0,1936-08-18
193633,"CT","CONNECTICUT",1,0.06,1936-08-18
193633,"OK","OKLAHOMA",0,0,1936-08-18
193633,"KS","KANSAS",2,0.11,1936-08-18
193633,"MT","MONTANA",0,0,1936-08-18
193633,"OR","OREGON",1,0.1,1936-08-18
193633,"MA","MASSACHUSETTS",1,0.02,1936-08-18
193633,"VT","VERMONT",0,0,1936-08-18
193634,"IN","INDIANA",1,0.03,1936-08-25
193634,"IA","IOWA",0,0,1936-08-25
193634,"MT","MONTANA",1,0.18,1936-08-25
193634,"WY","WYOMING",0,0,1936-08-25
193634,"MN","MINNESOTA",1,0.04,1936-08-25
193634,"LA","LOUISIANA",2,0.09,1936-08-25
193634,"ID","IDAHO",1,0.2,1936-08-25
193634,"AR","ARKANSAS",1,0.05,1936-08-25
193634,"KY","KENTUCKY",5,0.18,1936-08-25
193634,"SC","SOUTH CAROLINA",0,0,1936-08-25
193634,"NC","NORTH CAROLINA",0,0,1936-08-25
193634,"RI","RHODE ISLAND",0,0,1936-08-25
193634,"ME","MAINE",0,0,1936-08-25
193634,"AL","ALABAMA",21,0.77,1936-08-25
193634,"NJ","NEW JERSEY",1,0.02,1936-08-25
193634,"NE","NEBRASKA",0,0,1936-08-25
193634,"NY","NEW YORK",11,0.08,1936-08-25
193634,"DE","DELAWARE",0,0,1936-08-25
193634,"MD","MARYLAND",0,0,1936-08-25
193634,"GA","GEORGIA",1,0.03,1936-08-25
193634,"WA","WASHINGTON",2,0.12,1936-08-25
193634,"WI","WISCONSIN",0,0,1936-08-25
193634,"TN","TENNESSEE",24,0.86,1936-08-25
193634,"MI","MICHIGAN",3,0.06,1936-08-25
193634,"AZ","ARIZONA",0,0,1936-08-25
193634,"PA","PENNSYLVANIA",1,0.01,1936-08-25
193634,"CO","COLORADO",0,0,1936-08-25
193634,"MA","MASSACHUSETTS",2,0.05,1936-08-25
193634,"FL","FLORIDA",0,0,1936-08-25
193634,"UT","UTAH",0,0,1936-08-25
193634,"IL","ILLINOIS",15,0.19,1936-08-25
193634,"OK","OKLAHOMA",1,0.04,1936-08-25
193634,"VA","VIRGINIA",4,0.16,1936-08-25
193634,"OR","OREGON",1,0.1,1936-08-25
193634,"WV","WEST VIRGINIA",0,0,1936-08-25
193634,"MO","MISSOURI",1,0.03,1936-08-25
193634,"SD","SOUTH DAKOTA",2,0.3,1936-08-25
193634,"OH","OHIO",8,0.12,1936-08-25
193634,"TX","TEXAS",1,0.02,1936-08-25
193634,"DC","DISTRICT OF COLUMBIA",0,0,1936-08-25
193634,"KS","KANSAS",0,0,1936-08-25
193634,"MS","MISSISSIPPI",10,0.48,1936-08-25
193634,"NM","NEW MEXICO",0,0,1936-08-25
193634,"VT","VERMONT",0,0,1936-08-25
193634,"CA","CALIFORNIA",11,0.17,1936-08-25
193634,"ND","NORTH DAKOTA",0,0,1936-08-25
193634,"CT","CONNECTICUT",1,0.06,1936-08-25
193635,"ND","NORTH DAKOTA",0,0,1936-09-01
193635,"AL","ALABAMA",16,0.58,1936-09-01
193635,"LA","LOUISIANA",0,0,1936-09-01
193635,"GA","GEORGIA",10,0.34,1936-09-01
193635,"MT","MONTANA",0,0,1936-09-01
193635,"SC","SOUTH CAROLINA",1,0.06,1936-09-01
193635,"DE","DELAWARE",1,0.4,1936-09-01
193635,"MI","MICHIGAN",3,0.06,1936-09-01
193635,"PA","PENNSYLVANIA",6,0.06,1936-09-01
193635,"UT","UTAH",0,0,1936-09-01
193635,"WA","WASHINGTON",2,0.12,1936-09-01
193635,"VA","VIRGINIA",5,0.2,1936-09-01
193635,"MA","MASSACHUSETTS",3,0.07,1936-09-01
193635,"MN","MINNESOTA",2,0.07,1936-09-01
193635,"OR","OREGON",0,0,1936-09-01
193635,"MO","MISSOURI",1,0.03,1936-09-01
193635,"OK","OKLAHOMA",0,0,1936-09-01
193635,"NC","NORTH CAROLINA",0,0,1936-09-01
193635,"AR","ARKANSAS",0,0,1936-09-01
193635,"IA","IOWA",2,0.08,1936-09-01
193635,"ID","IDAHO",0,0,1936-09-01
193635,"CT","CONNECTICUT",0,0,1936-09-01
193635,"WI","WISCONSIN",1,0.03,1936-09-01
193635,"NH","NEW HAMPSHIRE",0,0,1936-09-01
193635,"ME","MAINE",1,0.12,1936-09-01
193635,"OH","OHIO",14,0.21,1936-09-01
193635,"NY","NEW YORK",10,0.07,1936-09-01
193635,"TN","TENNESSEE",19,0.68,1936-09-01
193635,"IN","INDIANA",1,0.03,1936-09-01
193635,"WY","WYOMING",0,0,1936-09-01
193635,"IL","ILLINOIS",19,0.24,1936-09-01
193635,"KY","KENTUCKY",7,0.25,1936-09-01
193635,"DC","DISTRICT OF COLUMBIA",1,0.16,1936-09-01
193635,"NE","NEBRASKA",0,0,1936-09-01
193635,"RI","RHODE ISLAND",0,0,1936-09-01
193635,"MD","MARYLAND",0,0,1936-09-01
193635,"FL","FLORIDA",4,0.24,1936-09-01
193635,"AZ","ARIZONA",0,0,1936-09-01
193635,"CA","CALIFORNIA",12,0.19,1936-09-01
193635,"KS","KANSAS",1,0.05,1936-09-01
193635,"MS","MISSISSIPPI",15,0.72,1936-09-01
193635,"NM","NEW MEXICO",1,0.2,1936-09-01
193635,"TX","TEXAS",1,0.02,1936-09-01
193635,"NJ","NEW JERSEY",2,0.05,1936-09-01
193635,"WV","WEST VIRGINIA",1,0.06,1936-09-01
193635,"SD","SOUTH DAKOTA",0,0,1936-09-01
193635,"VT","VERMONT",0,0,1936-09-01
193635,"CO","COLORADO",2,0.18,1936-09-01
193636,"MN","MINNESOTA",0,0,1936-09-08
193636,"LA","LOUISIANA",3,0.13,1936-09-08
193636,"AR","ARKANSAS",1,0.05,1936-09-08
193636,"ID","IDAHO",0,0,1936-09-08
193636,"WY","WYOMING",0,0,1936-09-08
193636,"OR","OREGON",0,0,1936-09-08
193636,"NE","NEBRASKA",1,0.07,1936-09-08
193636,"RI","RHODE ISLAND",0,0,1936-09-08
193636,"WA","WASHINGTON",7,0.42,1936-09-08
193636,"MS","MISSISSIPPI",18,0.87,1936-09-08
193636,"ME","MAINE",1,0.12,1936-09-08
193636,"KY","KENTUCKY",4,0.14,1936-09-08
193636,"IN","INDIANA",1,0.03,1936-09-08
193636,"AL","ALABAMA",5,0.18,1936-09-08
193636,"GA","GEORGIA",5,0.17,1936-09-08
193636,"TN","TENNESSEE",22,0.79,1936-09-08
193636,"CT","CONNECTICUT",1,0.06,1936-09-08
193636,"KS","KANSAS",0,0,1936-09-08
193636,"DE","DELAWARE",0,0,1936-09-08
193636,"UT","UTAH",0,0,1936-09-08
193636,"IA","IOWA",3,0.12,1936-09-08
193636,"MT","MONTANA",1,0.18,1936-09-08
193636,"NM","NEW MEXICO",2,0.41,1936-09-08
193636,"VA","VIRGINIA",4,0.16,1936-09-08
193636,"MI","MICHIGAN",5,0.1,1936-09-08
193636,"ND","NORTH DAKOTA",0,0,1936-09-08
193636,"WV","WEST VIRGINIA",3,0.17,1936-09-08
193636,"NH","NEW HAMPSHIRE",0,0,1936-09-08
193636,"NC","NORTH CAROLINA",1,0.03,1936-09-08
193636,"CA","CALIFORNIA",25,0.39,1936-09-08
193636,"SC","SOUTH CAROLINA",0,0,1936-09-08
193636,"CO","COLORADO",2,0.18,1936-09-08
193636,"MA","MASSACHUSETTS",1,0.02,1936-09-08
193636,"WI","WISCONSIN",1,0.03,1936-09-08
193636,"AZ","ARIZONA",0,0,1936-09-08
193636,"MD","MARYLAND",1,0.06,1936-09-08
193636,"NJ","NEW JERSEY",1,0.02,1936-09-08
193636,"PA","PENNSYLVANIA",5,0.05,1936-09-08
193636,"OK","OKLAHOMA",0,0,1936-09-08
193636,"MO","MISSOURI",2,0.05,1936-09-08
193636,"TX","TEXAS",1,0.02,1936-09-08
193636,"IL","ILLINOIS",30,0.38,1936-09-08
193636,"SD","SOUTH DAKOTA",2,0.3,1936-09-08
193636,"VT","VERMONT",0,0,1936-09-08
193636,"FL","FLORIDA",2,0.12,1936-09-08
193636,"OH","OHIO",2,0.03,1936-09-08
193636,"DC","DISTRICT OF COLUMBIA",0,0,1936-09-08
193636,"NY","NEW YORK",20,0.15,1936-09-08
193637,"RI","RHODE ISLAND",0,0,1936-09-15
193637,"GA","GEORGIA",12,0.4,1936-09-15
193637,"WA","WASHINGTON",2,0.12,1936-09-15
193637,"OR","OREGON",2,0.2,1936-09-15
193637,"AL","ALABAMA",15,0.55,1936-09-15
193637,"ME","MAINE",4,0.48,1936-09-15
193637,"KY","KENTUCKY",1,0.04,1936-09-15
193637,"SC","SOUTH CAROLINA",0,0,1936-09-15
193637,"UT","UTAH",1,0.19,1936-09-15
193637,"NE","NEBRASKA",3,0.22,1936-09-15
193637,"VT","VERMONT",0,0,1936-09-15
193637,"MD","MARYLAND",1,0.06,1936-09-15
193637,"WY","WYOMING",1,0.42,1936-09-15
193637,"ID","IDAHO",2,0.4,1936-09-15
193637,"MT","MONTANA",1,0.18,1936-09-15
193637,"MN","MINNESOTA",1,0.04,1936-09-15
193637,"DE","DELAWARE",0,0,1936-09-15
193637,"MA","MASSACHUSETTS",4,0.09,1936-09-15
193637,"LA","LOUISIANA",1,0.04,1936-09-15
193637,"ND","NORTH DAKOTA",0,0,1936-09-15
193637,"CT","CONNECTICUT",0,0,1936-09-15
193637,"CO","COLORADO",4,0.37,1936-09-15
193637,"NC","NORTH CAROLINA",2,0.06,1936-09-15
193637,"IA","IOWA",7,0.28,1936-09-15
193637,"TN","TENNESSEE",21,0.75,1936-09-15
193637,"OH","OHIO",18,0.26,1936-09-15
193637,"NH","NEW HAMPSHIRE",0,0,1936-09-15
193637,"MO","MISSOURI",5,0.13,1936-09-15
193637,"KS","KANSAS",5,0.27,1936-09-15
193637,"WV","WEST VIRGINIA",4,0.22,1936-09-15
193637,"MI","MICHIGAN",2,0.04,1936-09-15
193637,"PA","PENNSYLVANIA",7,0.07,1936-09-15
193637,"IN","INDIANA",2,0.06,1936-09-15
193637,"VA","VIRGINIA",2,0.08,1936-09-15
193637,"SD","SOUTH DAKOTA",0,0,1936-09-15
193637,"WI","WISCONSIN",4,0.13,1936-09-15
193637,"DC","DISTRICT OF COLUMBIA",0,0,1936-09-15
193637,"AR","ARKANSAS",0,0,1936-09-15
193637,"MS","MISSISSIPPI",5,0.24,1936-09-15
193637,"OK","OKLAHOMA",1,0.04,1936-09-15
193637,"NY","NEW YORK",11,0.08,1936-09-15
193637,"IL","ILLINOIS",52,0.66,1936-09-15
193637,"FL","FLORIDA",0,0,1936-09-15
193637,"NJ","NEW JERSEY",1,0.02,1936-09-15
193637,"CA","CALIFORNIA",13,0.21,1936-09-15
193637,"TX","TEXAS",1,0.02,1936-09-15
193637,"NM","NEW MEXICO",0,0,1936-09-15
193637,"AZ","ARIZONA",0,0,1936-09-15
193638,"NE","NEBRASKA",0,0,1936-09-22
193638,"ID","IDAHO",1,0.2,1936-09-22
193638,"OR","OREGON",2,0.2,1936-09-22
193638,"MO","MISSOURI",4,0.11,1936-09-22
193638,"GA","GEORGIA",9,0.3,1936-09-22
193638,"MA","MASSACHUSETTS",1,0.02,1936-09-22
193638,"UT","UTAH",0,0,1936-09-22
193638,"FL","FLORIDA",1,0.06,1936-09-22
193638,"CT","CONNECTICUT",0,0,1936-09-22
193638,"OK","OKLAHOMA",1,0.04,1936-09-22
193638,"KY","KENTUCKY",1,0.04,1936-09-22
193638,"WY","WYOMING",2,0.83,1936-09-22
193638,"WV","WEST VIRGINIA",7,0.39,1936-09-22
193638,"OH","OHIO",17,0.25,1936-09-22
193638,"MT","MONTANA",0,0,1936-09-22
193638,"IA","IOWA",4,0.16,1936-09-22
193638,"MI","MICHIGAN",11,0.22,1936-09-22
193638,"DE","DELAWARE",0,0,1936-09-22
193638,"MN","MINNESOTA",3,0.11,1936-09-22
193638,"KS","KANSAS",3,0.16,1936-09-22
193638,"ND","NORTH DAKOTA",2,0.3,1936-09-22
193638,"MD","MARYLAND",7,0.4,1936-09-22
193638,"WA","WASHINGTON",10,0.6,1936-09-22
193638,"DC","DISTRICT OF COLUMBIA",0,0,1936-09-22
193638,"ME","MAINE",1,0.12,1936-09-22
193638,"NY","NEW YORK",12,0.09,1936-09-22
193638,"TN","TENNESSEE",17,0.61,1936-09-22
193638,"SC","SOUTH CAROLINA",0,0,1936-09-22
193638,"LA","LOUISIANA",2,0.09,1936-09-22
193638,"PA","PENNSYLVANIA",8,0.08,1936-09-22
193638,"NH","NEW HAMPSHIRE",0,0,1936-09-22
193638,"AL","ALABAMA",13,0.47,1936-09-22
193638,"IN","INDIANA",3,0.09,1936-09-22
193638,"AR","ARKANSAS",1,0.05,1936-09-22
193638,"IL","ILLINOIS",48,0.61,1936-09-22
193638,"VA","VIRGINIA",5,0.2,1936-09-22
193638,"NC","NORTH CAROLINA",1,0.03,1936-09-22
193638,"TX","TEXAS",5,0.08,1936-09-22
193638,"AZ","ARIZONA",2,0.45,1936-09-22
193638,"CO","COLORADO",8,0.73,1936-09-22
193638,"RI","RHODE ISLAND",0,0,1936-09-22
193638,"CA","CALIFORNIA",15,0.24,1936-09-22
193638,"WI","WISCONSIN",4,0.13,1936-09-22
193638,"NJ","NEW JERSEY",1,0.02,1936-09-22
193638,"SD","SOUTH DAKOTA",0,0,1936-09-22
193638,"NM","NEW MEXICO",4,0.82,1936-09-22
193638,"MS","MISSISSIPPI",6,0.29,1936-09-22
193638,"VT","VERMONT",0,0,1936-09-22
193639,"AZ","ARIZONA",0,0,1936-09-29
193639,"ID","IDAHO",0,0,1936-09-29
193639,"AR","ARKANSAS",1,0.05,1936-09-29
193639,"MS","MISSISSIPPI",3,0.14,1936-09-29
193639,"KY","KENTUCKY",1,0.04,1936-09-29
193639,"NM","NEW MEXICO",4,0.82,1936-09-29
193639,"TX","TEXAS",2,0.03,1936-09-29
193639,"AL","ALABAMA",6,0.22,1936-09-29
193639,"OR","OREGON",5,0.49,1936-09-29
193639,"CO","COLORADO",9,0.83,1936-09-29
193639,"LA","LOUISIANA",1,0.04,1936-09-29
193639,"WY","WYOMING",0,0,1936-09-29
193639,"UT","UTAH",0,0,1936-09-29
193639,"TN","TENNESSEE",23,0.82,1936-09-29
193639,"MT","MONTANA",1,0.18,1936-09-29
193639,"OK","OKLAHOMA",0,0,1936-09-29
193639,"WA","WASHINGTON",5,0.3,1936-09-29
193639,"CA","CALIFORNIA",18,0.28,1936-09-29
193640,"KY","KENTUCKY",3,0.11,1936-10-06
193640,"ID","IDAHO",0,0,1936-10-06
193640,"CO","COLORADO",8,0.73,1936-10-06
193640,"TX","TEXAS",1,0.02,1936-10-06
193640,"IL","ILLINOIS",70,0.89,1936-10-06
193640,"UT","UTAH",1,0.19,1936-10-06
193640,"MT","MONTANA",1,0.18,1936-10-06
193640,"MD","MARYLAND",1,0.06,1936-10-06
193640,"IN","INDIANA",3,0.09,1936-10-06
193640,"ME","MAINE",0,0,1936-10-06
193640,"GA","GEORGIA",8,0.27,1936-10-06
193640,"RI","RHODE ISLAND",0,0,1936-10-06
193640,"FL","FLORIDA",9,0.55,1936-10-06
193640,"DC","DISTRICT OF COLUMBIA",3,0.48,1936-10-06
193640,"OH","OHIO",40,0.59,1936-10-06
193640,"MO","MISSOURI",0,0,1936-10-06
193640,"AZ","ARIZONA",0,0,1936-10-06
193640,"ND","NORTH DAKOTA",2,0.3,1936-10-06
193640,"NH","NEW HAMPSHIRE",0,0,1936-10-06
193640,"LA","LOUISIANA",1,0.04,1936-10-06
193640,"NE","NEBRASKA",2,0.15,1936-10-06
193640,"NY","NEW YORK",6,0.04,1936-10-06
193640,"NJ","NEW JERSEY",1,0.02,1936-10-06
193640,"CT","CONNECTICUT",0,0,1936-10-06
193640,"IA","IOWA",9,0.36,1936-10-06
193640,"OR","OREGON",2,0.2,1936-10-06
193640,"CA","CALIFORNIA",18,0.28,1936-10-06
193640,"MA","MASSACHUSETTS",1,0.02,1936-10-06
193640,"AL","ALABAMA",6,0.22,1936-10-06
193640,"DE","DELAWARE",0,0,1936-10-06
193640,"MS","MISSISSIPPI",4,0.19,1936-10-06
193640,"KS","KANSAS",10,0.54,1936-10-06
193640,"WI","WISCONSIN",6,0.19,1936-10-06
193640,"VA","VIRGINIA",3,0.12,1936-10-06
193640,"WY","WYOMING",2,0.83,1936-10-06
193640,"OK","OKLAHOMA",2,0.08,1936-10-06
193640,"NC","NORTH CAROLINA",0,0,1936-10-06
193640,"MN","MINNESOTA",3,0.11,1936-10-06
193640,"SC","SOUTH CAROLINA",0,0,1936-10-06
193640,"MI","MICHIGAN",15,0.31,1936-10-06
193640,"SD","SOUTH DAKOTA",2,0.3,1936-10-06
193640,"PA","PENNSYLVANIA",11,0.11,1936-10-06
193640,"AR","ARKANSAS",0,0,1936-10-06
193640,"NM","NEW MEXICO",1,0.2,1936-10-06
193640,"TN","TENNESSEE",24,0.86,1936-10-06
193640,"WA","WASHINGTON",4,0.24,1936-10-06
193640,"WV","WEST VIRGINIA",7,0.39,1936-10-06
193640,"VT","VERMONT",0,0,1936-10-06
193641,"MT","MONTANA",4,0.72,1936-10-13
193641,"DC","DISTRICT OF COLUMBIA",1,0.16,1936-10-13
193641,"IN","INDIANA",10,0.3,1936-10-13
193641,"ME","MAINE",0,0,1936-10-13
193641,"RI","RHODE ISLAND",0,0,1936-10-13
193641,"KS","KANSAS",6,0.32,1936-10-13
193641,"NH","NEW HAMPSHIRE",0,0,1936-10-13
193641,"ND","NORTH DAKOTA",0,0,1936-10-13
193641,"MD","MARYLAND",2,0.11,1936-10-13
193641,"VA","VIRGINIA",0,0,1936-10-13
193641,"CT","CONNECTICUT",1,0.06,1936-10-13
193641,"ID","IDAHO",0,0,1936-10-13
193641,"UT","UTAH",0,0,1936-10-13
193641,"CO","COLORADO",1,0.09,1936-10-13
193641,"WY","WYOMING",0,0,1936-10-13
193641,"NJ","NEW JERSEY",2,0.05,1936-10-13
193641,"MS","MISSISSIPPI",4,0.19,1936-10-13
193641,"FL","FLORIDA",1,0.06,1936-10-13
193641,"KY","KENTUCKY",4,0.14,1936-10-13
193641,"MN","MINNESOTA",2,0.07,1936-10-13
193641,"TN","TENNESSEE",15,0.54,1936-10-13
193641,"DE","DELAWARE",0,0,1936-10-13
193641,"NY","NEW YORK",9,0.07,1936-10-13
193641,"IA","IOWA",5,0.2,1936-10-13
193641,"MO","MISSOURI",5,0.13,1936-10-13
193641,"NE","NEBRASKA",0,0,1936-10-13
193641,"NM","NEW MEXICO",2,0.41,1936-10-13
193641,"OH","OHIO",24,0.35,1936-10-13
193641,"IL","ILLINOIS",94,1.2,1936-10-13
193641,"GA","GEORGIA",7,0.24,1936-10-13
193641,"WA","WASHINGTON",4,0.24,1936-10-13
193641,"OR","OREGON",2,0.2,1936-10-13
193641,"OK","OKLAHOMA",0,0,1936-10-13
193641,"WI","WISCONSIN",7,0.23,1936-10-13
193641,"AR","ARKANSAS",1,0.05,1936-10-13
193641,"SC","SOUTH CAROLINA",0,0,1936-10-13
193641,"CA","CALIFORNIA",10,0.16,1936-10-13
193641,"TX","TEXAS",1,0.02,1936-10-13
193641,"AL","ALABAMA",9,0.33,1936-10-13
193641,"MA","MASSACHUSETTS",2,0.05,1936-10-13
193641,"SD","SOUTH DAKOTA",1,0.15,1936-10-13
193641,"MI","MICHIGAN",18,0.37,1936-10-13
193641,"PA","PENNSYLVANIA",7,0.07,1936-10-13
193641,"WV","WEST VIRGINIA",1,0.06,1936-10-13
193641,"AZ","ARIZONA",0,0,1936-10-13
193641,"VT","VERMONT",0,0,1936-10-13
193641,"LA","LOUISIANA",1,0.04,1936-10-13
193641,"NC","NORTH CAROLINA",0,0,1936-10-13
193642,"CO","COLORADO",1,0.09,1936-10-20
193642,"WY","WYOMING",0,0,1936-10-20
193642,"ND","NORTH DAKOTA",4,0.6,1936-10-20
193642,"KY","KENTUCKY",4,0.14,1936-10-20
193642,"OK","OKLAHOMA",0,0,1936-10-20
193642,"LA","LOUISIANA",1,0.04,1936-10-20
193642,"IN","INDIANA",3,0.09,1936-10-20
193642,"RI","RHODE ISLAND",0,0,1936-10-20
193642,"AR","ARKANSAS",9,0.48,1936-10-20
193642,"MT","MONTANA",0,0,1936-10-20
193642,"GA","GEORGIA",9,0.3,1936-10-20
193642,"NE","NEBRASKA",1,0.07,1936-10-20
193642,"OH","OHIO",45,0.66,1936-10-20
193642,"MI","MICHIGAN",11,0.22,1936-10-20
193642,"ME","MAINE",1,0.12,1936-10-20
193642,"NH","NEW HAMPSHIRE",1,0.21,1936-10-20
193642,"AZ","ARIZONA",0,0,1936-10-20
193642,"FL","FLORIDA",3,0.18,1936-10-20
193642,"SC","SOUTH CAROLINA",5,0.28,1936-10-20
193642,"VA","VIRGINIA",1,0.04,1936-10-20
193642,"DC","DISTRICT OF COLUMBIA",0,0,1936-10-20
193642,"WV","WEST VIRGINIA",3,0.17,1936-10-20
193642,"ID","IDAHO",3,0.61,1936-10-20
193642,"CT","CONNECTICUT",1,0.06,1936-10-20
193642,"IL","ILLINOIS",53,0.68,1936-10-20
193642,"IA","IOWA",7,0.28,1936-10-20
193642,"KS","KANSAS",1,0.05,1936-10-20
193642,"MA","MASSACHUSETTS",2,0.05,1936-10-20
193642,"OR","OREGON",4,0.39,1936-10-20
193642,"MO","MISSOURI",8,0.21,1936-10-20
193642,"SD","SOUTH DAKOTA",0,0,1936-10-20
193642,"MS","MISSISSIPPI",4,0.19,1936-10-20
193642,"MN","MINNESOTA",2,0.07,1936-10-20
193642,"NJ","NEW JERSEY",0,0,1936-10-20
193642,"MD","MARYLAND",3,0.17,1936-10-20
193642,"TX","TEXAS",1,0.02,1936-10-20
193642,"TN","TENNESSEE",8,0.29,1936-10-20
193642,"PA","PENNSYLVANIA",8,0.08,1936-10-20
193642,"UT","UTAH",0,0,1936-10-20
193642,"CA","CALIFORNIA",13,0.21,1936-10-20
193642,"NC","NORTH CAROLINA",2,0.06,1936-10-20
193642,"WA","WASHINGTON",0,0,1936-10-20
193642,"WI","WISCONSIN",3,0.1,1936-10-20
193642,"NY","NEW YORK",14,0.1,1936-10-20
193642,"AL","ALABAMA",5,0.18,1936-10-20
193642,"NM","NEW MEXICO",2,0.41,1936-10-20
193642,"DE","DELAWARE",0,0,1936-10-20
193642,"VT","VERMONT",0,0,1936-10-20
193643,"MO","MISSOURI",3,0.08,1936-10-27
193643,"KS","KANSAS",8,0.43,1936-10-27
193643,"KY","KENTUCKY",9,0.33,1936-10-27
193643,"RI","RHODE ISLAND",0,0,1936-10-27
193643,"CO","COLORADO",0,0,1936-10-27
193643,"OR","OREGON",2,0.2,1936-10-27
193643,"WI","WISCONSIN",0,0,1936-10-27
193643,"DC","DISTRICT OF COLUMBIA",0,0,1936-10-27
193643,"WY","WYOMING",0,0,1936-10-27
193643,"CA","CALIFORNIA",8,0.13,1936-10-27
193643,"WV","WEST VIRGINIA",7,0.39,1936-10-27
193643,"CT","CONNECTICUT",2,0.12,1936-10-27
193643,"ME","MAINE",0,0,1936-10-27
193643,"MT","MONTANA",0,0,1936-10-27
193643,"UT","UTAH",0,0,1936-10-27
193643,"IL","ILLINOIS",45,0.57,1936-10-27
193643,"AZ","ARIZONA",0,0,1936-10-27
193643,"OH","OHIO",24,0.35,1936-10-27
193643,"AL","ALABAMA",1,0.04,1936-10-27
193643,"NE","NEBRASKA",2,0.15,1936-10-27
193643,"SD","SOUTH DAKOTA",0,0,1936-10-27
193643,"TN","TENNESSEE",44,1.58,1936-10-27
193643,"NH","NEW HAMPSHIRE",0,0,1936-10-27
193643,"IN","INDIANA",2,0.06,1936-10-27
193643,"FL","FLORIDA",1,0.06,1936-10-27
193643,"MD","MARYLAND",1,0.06,1936-10-27
193643,"SC","SOUTH CAROLINA",2,0.11,1936-10-27
193643,"NC","NORTH CAROLINA",2,0.06,1936-10-27
193643,"DE","DELAWARE",0,0,1936-10-27
193643,"GA","GEORGIA",7,0.24,1936-10-27
193643,"NJ","NEW JERSEY",1,0.02,1936-10-27
193643,"IA","IOWA",4,0.16,1936-10-27
193643,"MI","MICHIGAN",15,0.31,1936-10-27
193643,"PA","PENNSYLVANIA",4,0.04,1936-10-27
193643,"TX","TEXAS",4,0.06,1936-10-27
193643,"OK","OKLAHOMA",2,0.08,1936-10-27
193643,"AR","ARKANSAS",4,0.21,1936-10-27
193643,"NY","NEW YORK",10,0.07,1936-10-27
193643,"LA","LOUISIANA",0,0,1936-10-27
193643,"VA","VIRGINIA",1,0.04,1936-10-27
193643,"WA","WASHINGTON",3,0.18,1936-10-27
193643,"MN","MINNESOTA",1,0.04,1936-10-27
193643,"MS","MISSISSIPPI",2,0.1,1936-10-27
193643,"NM","NEW MEXICO",1,0.2,1936-10-27
193643,"ID","IDAHO",0,0,1936-10-27
193643,"ND","NORTH DAKOTA",1,0.15,1936-10-27
193643,"VT","VERMONT",0,0,1936-10-27
